institution,code,name,department,province,district,category,longitude,latitude,business_hours,address,phone,department_code,province_code,district_code
GOBIERNO REGIONAL,2359,PUTUCUSI,CUSCO,CALCA,YANATILE,I-3,-72.49016601,-12.61651334,07:00 AM – 07:00 PM,Dirección del EESS,935398407,556,556,556
GOBIERNO REGIONAL,2364,YANAOCA,CUSCO,CANAS,YANAOCA,I-4,-71.4297373,-14.2221342,07:00 AM – 07:00 PM,Dirección del EESS,935398408,557,557,557
GOBIERNO REGIONAL,2371,LAYO,CUSCO,CANAS,LAYO,I-3,-71.15590908,-14.49606087,07:00 AM – 07:00 PM,Dirección del EESS,935398409,558,558,558
GOBIERNO REGIONAL,2378,SICUANI,CUSCO,CANCHIS,SICUANI,II-1,-71.22877733,-14.26562521,07:00 AM – 07:00 PM,Dirección del EESS,935398410,559,559,559
GOBIERNO REGIONAL,2380,TECHO OBRERO,CUSCO,CANCHIS,SICUANI,I-4,-71.22453318,-14.28850981,07:00 AM – 07:00 PM,Dirección del EESS,935398411,560,560,560
GOBIERNO REGIONAL,2386,COMBAPATA CANCHIS,CUSCO,CANCHIS,COMBAPATA,I-4,-71.43343619,-14.10087739,07:00 AM – 07:00 PM,Dirección del EESS,935398412,561,561,561
GOBIERNO REGIONAL,2388,MARANGANI,CUSCO,CANCHIS,MARANGANI,I-3,-71.1695393,-14.35401744,07:00 AM – 07:00 PM,Dirección del EESS,935398413,562,562,562
GOBIERNO REGIONAL,2397,TINTA,CUSCO,CANCHIS,TINTA,I-3,-71.40249028,-14.14122525,07:00 AM – 07:00 PM,Dirección del EESS,935398414,563,563,563
GOBIERNO REGIONAL,2398,SANTO TOMAS,CUSCO,CHUMBIVILCAS,SANTO TOMAS,II-1,-72.08461227,-14.44840483,07:00 AM – 07:00 PM,Dirección del EESS,935398415,564,564,564
GOBIERNO REGIONAL,2399,PULPERA,CUSCO,CHUMBIVILCAS,SANTO TOMAS,I-2,-72.01547833,-14.64520833,07:00 AM – 07:00 PM,Dirección del EESS,935398416,565,565,565
GOBIERNO REGIONAL,2400,ALHUACCHULLO,CUSCO,CHUMBIVILCAS,SANTO TOMAS,I-2,-72.14924333,-14.63429,07:00 AM – 07:00 PM,Dirección del EESS,935398417,566,566,566
GOBIERNO REGIONAL,2401,CCAPACMARCA,CUSCO,CHUMBIVILCAS,CAPACMARCA,I-3,-71.99634189,-14.00794633,07:00 AM – 07:00 PM,Dirección del EESS,935398418,567,567,567
GOBIERNO REGIONAL,2402,CHAMACA,CUSCO,CHUMBIVILCAS,CHAMACA,I-2,-71.848395,-14.30350333,07:00 AM – 07:00 PM,Dirección del EESS,935398419,568,568,568
GOBIERNO REGIONAL,2404,COLQUEMARCA,CUSCO,CHUMBIVILCAS,COLQUEMARCA,I-3,-72.04038335,-14.28762295,07:00 AM – 07:00 PM,Dirección del EESS,935398420,569,569,569
GOBIERNO REGIONAL,2406,LIVITACA,CUSCO,CHUMBIVILCAS,LIVITACA,I-4,-71.68845333,-14.31234,07:00 AM – 07:00 PM,Dirección del EESS,935398421,570,570,570
GOBIERNO REGIONAL,2407,LLUSCO,CUSCO,CHUMBIVILCAS,LLUSCO,I-2,-72.116025,-14.337375,07:00 AM – 07:00 PM,Dirección del EESS,935398422,571,571,571
GOBIERNO REGIONAL,2408,QUIÑOTA,CUSCO,CHUMBIVILCAS,QUIÑOTA,I-2,-72.13756167,-14.31123167,07:00 AM – 07:00 PM,Dirección del EESS,935398423,572,572,572
GOBIERNO REGIONAL,2409,VELILLE,CUSCO,CHUMBIVILCAS,VELILLE,I-3,-71.88589333,-14.504875,07:00 AM – 07:00 PM,Dirección del EESS,935398424,573,573,573
GOBIERNO REGIONAL,2410,YAURI,CUSCO,ESPINAR,ESPINAR,I-4,-71.40414085,-14.79047835,07:00 AM – 07:00 PM,Dirección del EESS,935398425,574,574,574
GOBIERNO REGIONAL,2421,QUILLABAMBA,CUSCO,LA CONVENCION,SANTA ANA,II-1,-72.69071169,-12.86456688,07:00 AM – 07:00 PM,Dirección del EESS,935398426,575,575,575
GOBIERNO REGIONAL,2426,KIRIGUETI,CUSCO,LA CONVENCION,MEGANTONI,I-3,-73.13004096,-11.57219645,07:00 AM – 07:00 PM,Dirección del EESS,935398427,576,576,576
GOBIERNO REGIONAL,2427,KITENI,CUSCO,LA CONVENCION,ECHARATE,I-4,-73.04725009,-12.64774881,07:00 AM – 07:00 PM,Dirección del EESS,935398428,577,577,577
GOBIERNO REGIONAL,2439,PALMA REAL,CUSCO,LA CONVENCION,ECHARATE,I-4,-72.69179833,-12.62712833,07:00 AM – 07:00 PM,Dirección del EESS,935398429,578,578,578
GOBIERNO REGIONAL,2448,KAMISEA,CUSCO,LA CONVENCION,MEGANTONI,I-4,-72.94518369,-11.71830949,07:00 AM – 07:00 PM,Dirección del EESS,935398430,579,579,579
GOBIERNO REGIONAL,2458,MARANURA,CUSCO,LA CONVENCION,MARANURA,I-4,-72.66293333,-12.96355667,07:00 AM – 07:00 PM,Dirección del EESS,935398431,580,580,580
GOBIERNO REGIONAL,2465,QUELLOUNO,CUSCO,LA CONVENCION,QUELLOUNO,I-4,-72.55913,-12.63569,07:00 AM – 07:00 PM,Dirección del EESS,935398432,581,581,581
GOBIERNO REGIONAL,2469,SAN JUAN DE KIMBIRI-VRAEM,CUSCO,LA CONVENCION,KIMBIRI,II-E,-73.79299422,-12.61694142,07:00 AM – 07:00 PM,Dirección del EESS,935398433,582,582,582
GOBIERNO REGIONAL,2470,CHIRUMPIARI,CUSCO,LA CONVENCION,KIMBIRI,I-2,-73.60432598,-12.80590279,07:00 AM – 07:00 PM,Dirección del EESS,935398434,583,583,583
GOBIERNO REGIONAL,2471,LOBO TAHUANTINSUYO,CUSCO,LA CONVENCION,KIMBIRI,I-3,-73.6208954,-12.79467048,07:00 AM – 07:00 PM,Dirección del EESS,935398435,584,584,584
GOBIERNO REGIONAL,2480,PUCYURA,CUSCO,LA CONVENCION,VILCABAMBA,I-4,-72.9332047,-13.09184291,07:00 AM – 07:00 PM,Dirección del EESS,935398436,585,585,585
GOBIERNO REGIONAL,2485,PACCAYBAMBA,CUSCO,LA CONVENCION,INKAWASI,I-1,-73.26404332,-13.29102663,07:00 AM – 07:00 PM,Dirección del EESS,935398437,586,586,586
GOBIERNO REGIONAL,2494,PICHARI,CUSCO,LA CONVENCION,PICHARI,I-4,-73.829205,-12.52228,07:00 AM – 07:00 PM,Dirección del EESS,935398438,587,587,587
GOBIERNO REGIONAL,2495,MANTARO,CUSCO,LA CONVENCION,PICHARI,I-3,-73.93921227,-12.32264722,07:00 AM – 07:00 PM,Dirección del EESS,935398439,588,588,588
GOBIERNO REGIONAL,2499,PARURO,CUSCO,PARURO,PARURO,I-4,-71.84538813,-13.76483505,07:00 AM – 07:00 PM,Dirección del EESS,935398440,589,589,589
GOBIERNO REGIONAL,2500,ACCHA,CUSCO,PARURO,ACCHA,I-3,-71.82950114,-13.96840757,07:00 AM – 07:00 PM,Dirección del EESS,935398441,590,590,590
GOBIERNO REGIONAL,2509,YAURISQUE,CUSCO,PARURO,YAURISQUE,I-3,-71.92010905,-13.66579468,07:00 AM – 07:00 PM,Dirección del EESS,935398442,591,591,591
GOBIERNO REGIONAL,2510,PAUCARTAMBO,CUSCO,PAUCARTAMBO,PAUCARTAMBO,I-4,-71.5911389,-13.32281387,07:00 AM – 07:00 PM,Dirección del EESS,935398443,592,592,592
GOBIERNO REGIONAL,2516,COLQUEPATA,CUSCO,PAUCARTAMBO,COLQUEPATA,I-2,-71.67321474,-13.36057995,07:00 AM – 07:00 PM,Dirección del EESS,935398444,593,593,593
GOBIERNO REGIONAL,2520,HUANCARANI,CUSCO,PAUCARTAMBO,HUANCARANI,I-4,-71.65084022,-13.5042252,07:00 AM – 07:00 PM,Dirección del EESS,935398445,594,594,594
GOBIERNO REGIONAL,2521,PILCOPATA,CUSCO,PAUCARTAMBO,KOSÑIPATA,I-3,-71.40422589,-12.90816848,07:00 AM – 07:00 PM,Dirección del EESS,935398446,595,595,595
GOBIERNO REGIONAL,2523,URCOS,CUSCO,QUISPICANCHI,URCOS,I-4,-71.62380047,-13.68518741,07:00 AM – 07:00 PM,Dirección del EESS,935398447,596,596,596
GOBIERNO REGIONAL,2528,CCATCCA,CUSCO,QUISPICANCHI,CCATCA,I-4,-71.56109667,-13.60698833,07:00 AM – 07:00 PM,Dirección del EESS,935398448,597,597,597
GOBIERNO REGIONAL,2530,CUSIPATA,CUSCO,QUISPICANCHI,CUSIPATA,I-3,-71.50183647,-13.90522018,07:00 AM – 07:00 PM,Dirección del EESS,935398449,598,598,598
GOBIERNO REGIONAL,2535,MARCAPATA,CUSCO,QUISPICANCHI,MARCAPATA,I-2,-70.97365724,-13.59198836,07:00 AM – 07:00 PM,Dirección del EESS,935398450,599,599,599
GOBIERNO REGIONAL,2536,OCONGATE,CUSCO,QUISPICANCHI,OCONGATE,I-4,-71.38697552,-13.62682086,07:00 AM – 07:00 PM,Dirección del EESS,935398451,600,600,600
GOBIERNO REGIONAL,2537,OROPESA,CUSCO,QUISPICANCHI,OROPESA,I-3,-71.76644672,-13.5948634,07:00 AM – 07:00 PM,Dirección del EESS,935398452,601,601,601
GOBIERNO REGIONAL,2538,QUIQUIJANA,CUSCO,QUISPICANCHI,QUIQUIJANA,I-4,-71.54147562,-13.82034063,07:00 AM – 07:00 PM,Dirección del EESS,935398453,602,602,602
GOBIERNO REGIONAL,2540,URUBAMBA,CUSCO,URUBAMBA,URUBAMBA,I-4,-72.11568811,-13.30926003,07:00 AM – 07:00 PM,Dirección del EESS,935398454,603,603,603
GOBIERNO REGIONAL,2543,CHINCHERO,CUSCO,URUBAMBA,CHINCHERO,I-4,-72.05221702,-13.3961655,07:00 AM – 07:00 PM,Dirección del EESS,935398455,604,604,604
GOBIERNO REGIONAL,2545,HUAYLLABAMBA,CUSCO,URUBAMBA,HUAYLLABAMBA,I-2,-72.06310121,-13.33636911,07:00 AM – 07:00 PM,Dirección del EESS,935398456,605,605,605
GOBIERNO REGIONAL,2552,ANTABAMBA,APURIMAC,ANTABAMBA,ANTABAMBA,I-4,-72.87842417,-14.36543154,07:00 AM – 07:00 PM,Dirección del EESS,935398457,606,606,606
GOBIERNO REGIONAL,2553,CURANCO,APURIMAC,ANTABAMBA,ANTABAMBA,I-1,-72.76779986,-14.41836101,07:00 AM – 07:00 PM,Dirección del EESS,935398458,607,607,607
GOBIERNO REGIONAL,2554,CHUÑOHUACHO,APURIMAC,ANTABAMBA,ANTABAMBA,I-2,-72.8192698,-14.40779139,07:00 AM – 07:00 PM,Dirección del EESS,935398459,608,608,608
GOBIERNO REGIONAL,2555,AYAHUAY,APURIMAC,ANTABAMBA,EL ORO,I-2,-73.05941132,-14.20742911,07:00 AM – 07:00 PM,Dirección del EESS,935398460,609,609,609
GOBIERNO REGIONAL,2556,HUAQUIRCA,APURIMAC,ANTABAMBA,HUAQUIRCA,I-2,-72.89402342,-14.33916704,07:00 AM – 07:00 PM,Dirección del EESS,935398461,610,610,610
GOBIERNO REGIONAL,2557,MATARA,APURIMAC,ANTABAMBA,HUAQUIRCA,I-1,-72.92172136,-14.35068552,07:00 AM – 07:00 PM,Dirección del EESS,935398462,611,611,611
GOBIERNO REGIONAL,2558,MOLLEBAMBA,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,I-3,-72.91549172,-14.42863956,07:00 AM – 07:00 PM,Dirección del EESS,935398463,612,612,612
GOBIERNO REGIONAL,2559,CALCAUSO,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,I-2,-72.69765,-13.54328,07:00 AM – 07:00 PM,Dirección del EESS,935398464,613,613,613
GOBIERNO REGIONAL,2561,PACHACONAS,APURIMAC,ANTABAMBA,PACHACONAS,I-3,-73.01679,-14.22223667,07:00 AM – 07:00 PM,Dirección del EESS,935398465,614,614,614
GOBIERNO REGIONAL,2562,HUANCARAY,APURIMAC,ANTABAMBA,PACHACONAS,I-1,-73.02815833,-14.25109667,07:00 AM – 07:00 PM,Dirección del EESS,935398466,615,615,615
GOBIERNO REGIONAL,2563,ANTILLA,APURIMAC,ANTABAMBA,SABAINO,I-1,-72.96632035,-14.32751065,07:00 AM – 07:00 PM,Dirección del EESS,935398467,616,616,616
GOBIERNO REGIONAL,2565,SORAYA,APURIMAC,AYMARAES,SORAYA,I-1,-73.31567807,-14.16527282,07:00 AM – 07:00 PM,Dirección del EESS,935398468,617,617,617
GOBIERNO REGIONAL,2566,CAPAYA,APURIMAC,AYMARAES,CAPAYA,I-1,-73.32051409,-14.11778934,07:00 AM – 07:00 PM,Dirección del EESS,935398469,618,618,618
GOBIERNO REGIONAL,2567,CHACAPUENTE,APURIMAC,AYMARAES,CAPAYA,I-2,-73.30321217,-14.14177579,07:00 AM – 07:00 PM,Dirección del EESS,935398470,619,619,619
GOBIERNO REGIONAL,2568,CARAYBAMBA,APURIMAC,AYMARAES,CARAYBAMBA,I-2,-73.16114637,-14.37723891,07:00 AM – 07:00 PM,Dirección del EESS,935398471,620,620,620
GOBIERNO REGIONAL,2569,CHALHUANCA,APURIMAC,AYMARAES,CHALHUANCA,I-4,-73.24451333,-14.294165,07:00 AM – 07:00 PM,Dirección del EESS,935398472,621,621,621
GOBIERNO REGIONAL,2570,SANTA ROSA,APURIMAC,AYMARAES,CHAPIMARCA,I-4,-73.171715,-13.99103833,07:00 AM – 07:00 PM,Dirección del EESS,935398473,622,622,622
GOBIERNO REGIONAL,2571,ANCOBAMBA,APURIMAC,AYMARAES,CHAPIMARCA,I-2,-73.09974833,-14.03400333,07:00 AM – 07:00 PM,Dirección del EESS,935398474,623,623,623
GOBIERNO REGIONAL,2572,CHAPIMARCA,APURIMAC,AYMARAES,CHAPIMARCA,I-2,-73.06456833,-13.97484333,07:00 AM – 07:00 PM,Dirección del EESS,935398475,624,624,624
GOBIERNO REGIONAL,2573,PAMPALLACTA,APURIMAC,AYMARAES,CHAPIMARCA,I-1,-73.09271667,-14.00303667,07:00 AM – 07:00 PM,Dirección del EESS,935398476,625,625,625
GOBIERNO REGIONAL,2574,COLCABAMBA,APURIMAC,AYMARAES,COLCABAMBA,I-2,-73.255005,-14.00563,07:00 AM – 07:00 PM,Dirección del EESS,935398477,626,626,626
GOBIERNO REGIONAL,2575,COTARUSE,APURIMAC,AYMARAES,COTARUSE,I-3,-73.20567333,-14.41730667,07:00 AM – 07:00 PM,Dirección del EESS,935398478,627,627,627
GOBIERNO REGIONAL,2578,IHUAYLLO,APURIMAC,AYMARAES,HUAYLLO,I-1,-73.26864713,-14.13580502,07:00 AM – 07:00 PM,Dirección del EESS,935398479,628,628,628
GOBIERNO REGIONAL,2580,PICHIHUA,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,I-2,-73.17367,-14.14848833,07:00 AM – 07:00 PM,Dirección del EESS,935398480,629,629,629
GOBIERNO REGIONAL,2581,LUCRE,APURIMAC,AYMARAES,LUCRE,I-3,-73.22620333,-13.94942667,07:00 AM – 07:00 PM,Dirección del EESS,935398481,630,630,630
GOBIERNO REGIONAL,2582,HUANCAPAMPA,APURIMAC,AYMARAES,POCOHUANCA,I-1,-73.07389,-14.20978167,07:00 AM – 07:00 PM,Dirección del EESS,935398482,631,631,631
GOBIERNO REGIONAL,2583,POCOHUANCA,APURIMAC,AYMARAES,POCOHUANCA,I-1,-73.09055167,-14.21994167,07:00 AM – 07:00 PM,Dirección del EESS,935398483,632,632,632
GOBIERNO REGIONAL,2584,TIAPARO,APURIMAC,AYMARAES,POCOHUANCA,I-1,-73.096815,-14.17908167,07:00 AM – 07:00 PM,Dirección del EESS,935398484,633,633,633
GOBIERNO REGIONAL,2585,SAÑAYCA,APURIMAC,AYMARAES,SAÑAYCA,I-2,-73.34813833,-14.20503667,07:00 AM – 07:00 PM,Dirección del EESS,935398485,634,634,634
GOBIERNO REGIONAL,2586,TAPAYRIHUA,APURIMAC,AYMARAES,TAPAIRIHUA,I-3,-73.141285,-14.14134667,07:00 AM – 07:00 PM,Dirección del EESS,935398486,635,635,635
GOBIERNO REGIONAL,2587,SOCCO,APURIMAC,AYMARAES,TAPAIRIHUA,I-2,-73.16751667,-14.11089667,07:00 AM – 07:00 PM,Dirección del EESS,935398487,636,636,636
GOBIERNO REGIONAL,2588,TINTAY,APURIMAC,AYMARAES,TINTAY,I-3,-73.18114667,-13.962445,07:00 AM – 07:00 PM,Dirección del EESS,935398488,637,637,637
GOBIERNO REGIONAL,2589,SAN MATEO,APURIMAC,AYMARAES,TINTAY,I-2,-73.13418833,-13.906555,07:00 AM – 07:00 PM,Dirección del EESS,935398489,638,638,638
GOBIERNO REGIONAL,2590,TORAYA,APURIMAC,AYMARAES,TORAYA,I-2,-73.29474167,-14.05038333,07:00 AM – 07:00 PM,Dirección del EESS,935398490,639,639,639
GOBIERNO REGIONAL,2591,SARAYCA,APURIMAC,AYMARAES,YANACA,I-1,-73.13182167,-14.20952833,07:00 AM – 07:00 PM,Dirección del EESS,935398491,640,640,640
GOBIERNO REGIONAL,2592,YANACA,APURIMAC,AYMARAES,YANACA,I-2,-73.160455,-14.22557167,07:00 AM – 07:00 PM,Dirección del EESS,935398492,641,641,641
GOBIERNO REGIONAL,2594,TOTORA OROPESA,APURIMAC,ANTABAMBA,OROPESA,I-3,-72.55903117,-14.2627842,07:00 AM – 07:00 PM,Dirección del EESS,935398493,642,642,642
GOBIERNO REGIONAL,2595,SAN CAMILO DE LELIS (CHUQUIBAMBILLA),APURIMAC,GRAU,CHUQUIBAMBILLA,I-4,-72.70206844,-14.10138715,07:00 AM – 07:00 PM,Dirección del EESS,935398494,643,643,643
GOBIERNO REGIONAL,2597,CURASCO,APURIMAC,GRAU,CURASCO,I-2,-72.56900317,-14.06269253,07:00 AM – 07:00 PM,Dirección del EESS,935398495,644,644,644
GOBIERNO REGIONAL,2598,CURPAHUASI,APURIMAC,GRAU,CURPAHUASI,I-2,-72.67017886,-14.06339573,07:00 AM – 07:00 PM,Dirección del EESS,935398496,645,645,645
GOBIERNO REGIONAL,2599,HUAYLLATI,APURIMAC,GRAU,HUAILLATI,I-2,-72.48417793,-13.92835709,07:00 AM – 07:00 PM,Dirección del EESS,935398497,646,646,646
GOBIERNO REGIONAL,2600,MAMARA,APURIMAC,GRAU,MAMARA,I-2,-72.5933153,-14.22370242,07:00 AM – 07:00 PM,Dirección del EESS,935398498,647,647,647
GOBIERNO REGIONAL,2601,AYRIHUANCA,APURIMAC,GRAU,MICAELA BASTIDAS,I-2,-72.61698799,-14.11540997,07:00 AM – 07:00 PM,Dirección del EESS,935398499,648,648,648
GOBIERNO REGIONAL,2602,PATAYPAMPA,APURIMAC,GRAU,PATAYPAMPA,I-2,-72.67167165,-14.17826274,07:00 AM – 07:00 PM,Dirección del EESS,935398500,649,649,649
GOBIERNO REGIONAL,2604,PAMPAHUITE,APURIMAC,GRAU,HUAILLATI,I-1,-72.52721998,-13.97376551,07:00 AM – 07:00 PM,Dirección del EESS,935398501,650,650,650
GOBIERNO REGIONAL,2605,PROGRESO,APURIMAC,GRAU,PROGRESO,I-3,-72.47786583,-14.07258023,07:00 AM – 07:00 PM,Dirección del EESS,935398502,651,651,651
GOBIERNO REGIONAL,2606,SAN ANTONIO,APURIMAC,GRAU,SAN ANTONIO,I-1,-72.62468913,-14.16616272,07:00 AM – 07:00 PM,Dirección del EESS,935398503,652,652,652
GOBIERNO REGIONAL,2607,SANTA ROSA,APURIMAC,GRAU,SANTA ROSA,I-2,-72.65859489,-14.14058982,07:00 AM – 07:00 PM,Dirección del EESS,935398504,653,653,653
GOBIERNO REGIONAL,2608,TURPAY,APURIMAC,GRAU,TURPAY,I-1,-72.62214589,-14.22823414,07:00 AM – 07:00 PM,Dirección del EESS,935398505,654,654,654
GOBIERNO REGIONAL,2609,VILCABAMBA,APURIMAC,GRAU,VILCABAMBA,I-4,-72.62751016,-14.07753496,07:00 AM – 07:00 PM,Dirección del EESS,935398506,655,655,655
GOBIERNO REGIONAL,2610,VIRUNDO,APURIMAC,GRAU,VIRUNDO,I-2,-72.67983126,-14.24902548,07:00 AM – 07:00 PM,Dirección del EESS,935398507,656,656,656
GOBIERNO REGIONAL,2611,CHALHUAHUACHO,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,I-4,-72.25166115,-14.12031722,07:00 AM – 07:00 PM,Dirección del EESS,935398508,657,657,657
GOBIERNO REGIONAL,2612,COTABAMBAS,APURIMAC,COTABAMBAS,COTABAMBAS,I-4,-72.35649609,-13.74713162,07:00 AM – 07:00 PM,Dirección del EESS,935398509,658,658,658
GOBIERNO REGIONAL,2613,SAN JUAN,APURIMAC,COTABAMBAS,COTABAMBAS,I-1,-72.33873619,-13.76720931,07:00 AM – 07:00 PM,Dirección del EESS,935398510,659,659,659
GOBIERNO REGIONAL,2614,COYLLURQUI,APURIMAC,COTABAMBAS,COYLLURQUI,I-4,-72.42982517,-13.83965821,07:00 AM – 07:00 PM,Dirección del EESS,935398511,660,660,660
GOBIERNO REGIONAL,2616,VILCARO,APURIMAC,COTABAMBAS,COYLLURQUI,I-2,-72.47192448,-13.88899219,07:00 AM – 07:00 PM,Dirección del EESS,935398512,661,661,661
GOBIERNO REGIONAL,2617,HAQUIRA,APURIMAC,COTABAMBAS,HAQUIRA,I-4,-72.18892319,-14.21554744,07:00 AM – 07:00 PM,Dirección del EESS,935398513,662,662,662
GOBIERNO REGIONAL,2619,LLAC-CHUA,APURIMAC,COTABAMBAS,HAQUIRA,I-2,-72.14682182,-14.22177703,07:00 AM – 07:00 PM,Dirección del EESS,935398514,663,663,663
GOBIERNO REGIONAL,2621,CCOCHA,APURIMAC,COTABAMBAS,HAQUIRA,I-1,-72.10518479,-14.18508878,07:00 AM – 07:00 PM,Dirección del EESS,935398515,664,664,664
GOBIERNO REGIONAL,2622,MARA,APURIMAC,COTABAMBAS,MARA,I-4,-72.1014587,-14.08662155,07:00 AM – 07:00 PM,Dirección del EESS,935398516,665,665,665
GOBIERNO REGIONAL,2625,TAMBOBAMBA,APURIMAC,COTABAMBAS,TAMBOBAMBA,II-1,-72.18093322,-13.94765337,07:00 AM – 07:00 PM,Dirección del EESS,935398517,666,666,666
GOBIERNO REGIONAL,2628,ASACCASI,APURIMAC,COTABAMBAS,TAMBOBAMBA,I-2,-72.26520931,-13.97973335,07:00 AM – 07:00 PM,Dirección del EESS,935398518,667,667,667
GOBIERNO REGIONAL,2630,CURAHUASI,APURIMAC,ABANCAY,CURAHUASI,I-4,-72.69805466,-13.53678754,07:00 AM – 07:00 PM,Dirección del EESS,935398519,668,668,668
GOBIERNO REGIONAL,2632,BACAS,APURIMAC,ABANCAY,CURAHUASI,I-2,-72.76093826,-13.57176005,07:00 AM – 07:00 PM,Dirección del EESS,935398520,669,669,669
GOBIERNO REGIONAL,2633,CCOLLPA,APURIMAC,ABANCAY,CURAHUASI,I-2,-72.49573398,-13.70139156,07:00 AM – 07:00 PM,Dirección del EESS,935398521,670,670,670
GOBIERNO REGIONAL,2635,OCCORURO,APURIMAC,ABANCAY,CURAHUASI,I-2,-72.75158024,-13.53948249,07:00 AM – 07:00 PM,Dirección del EESS,935398522,671,671,671
GOBIERNO REGIONAL,2636,PISONAYPATA,APURIMAC,ABANCAY,CURAHUASI,I-2,-72.74209265,-13.55644025,07:00 AM – 07:00 PM,Dirección del EESS,935398523,672,672,672
GOBIERNO REGIONAL,2639,SAN LUIS,APURIMAC,ABANCAY,CURAHUASI,I-2,-72.78599921,-13.54266017,07:00 AM – 07:00 PM,Dirección del EESS,935398524,673,673,673
GOBIERNO REGIONAL,2640,HUANCARAMA,APURIMAC,ANDAHUAYLAS,HUANCARAMA,I-4,-73.09047,-13.64197833,07:00 AM – 07:00 PM,Dirección del EESS,935398525,674,674,674
GOBIERNO REGIONAL,2641,SAN JOSE DE ARCAHUA,APURIMAC,ANDAHUAYLAS,HUANCARAMA,I-1,-73.05445833,-13.66839167,07:00 AM – 07:00 PM,Dirección del EESS,935398526,675,675,675
GOBIERNO REGIONAL,2642,KARHUAKAHUA,APURIMAC,ANDAHUAYLAS,HUANCARAMA,I-2,-72.999295,-13.66682167,07:00 AM – 07:00 PM,Dirección del EESS,935398527,676,676,676
GOBIERNO REGIONAL,2643,HUAMBO,APURIMAC,ANDAHUAYLAS,PACOBAMBA,I-1,-73.09032,-13.58118333,07:00 AM – 07:00 PM,Dirección del EESS,935398528,677,677,677
GOBIERNO REGIONAL,2644,HUASCATAY,APURIMAC,ANDAHUAYLAS,PACOBAMBA,I-1,-73.18518,-13.50218167,07:00 AM – 07:00 PM,Dirección del EESS,935398529,678,678,678
GOBIERNO REGIONAL,2645,PACOBAMBA,APURIMAC,ANDAHUAYLAS,PACOBAMBA,I-3,-73.08578333,-13.61559833,07:00 AM – 07:00 PM,Dirección del EESS,935398530,679,679,679
GOBIERNO REGIONAL,2646,HUIRONAY,APURIMAC,ANDAHUAYLAS,PACOBAMBA,I-1,-73.11921167,-13.58774333,07:00 AM – 07:00 PM,Dirección del EESS,935398531,680,680,680
GOBIERNO REGIONAL,2647,LAMBRAMA,APURIMAC,ABANCAY,LAMBRAMA,I-4,-72.76872333,-13.87116833,07:00 AM – 07:00 PM,Dirección del EESS,935398532,681,681,681
GOBIERNO REGIONAL,2653,TAMBORACCAY,APURIMAC,GRAU,CURPAHUASI,I-1,-72.57217915,-13.94812282,07:00 AM – 07:00 PM,Dirección del EESS,935398533,682,682,682
GOBIERNO REGIONAL,2654,PALPACACHI,APURIMAC,GRAU,MARISCAL GAMARRA,I-3,-72.50814333,-13.87198167,07:00 AM – 07:00 PM,Dirección del EESS,935398534,683,683,683
GOBIERNO REGIONAL,2655,LLICCHIVILCA,APURIMAC,GRAU,MARISCAL GAMARRA,I-1,-72.52397833,-13.90569833,07:00 AM – 07:00 PM,Dirección del EESS,935398535,684,684,684
GOBIERNO REGIONAL,2657,PITUHUANCA,APURIMAC,GRAU,MARISCAL GAMARRA,I-2,-72.49622333,-13.78578667,07:00 AM – 07:00 PM,Dirección del EESS,935398536,685,685,685
GOBIERNO REGIONAL,2659,PUEBLO JOVEN CENTENARIO,APURIMAC,ABANCAY,ABANCAY,I-4,-72.88469667,-13.62899,07:00 AM – 07:00 PM,Dirección del EESS,935398537,686,686,686
GOBIERNO REGIONAL,2661,MARCAHUASI,APURIMAC,ABANCAY,ABANCAY,I-1,-72.85941691,-13.62778285,07:00 AM – 07:00 PM,Dirección del EESS,935398538,687,687,687
GOBIERNO REGIONAL,2663,VILLAGLORIA,APURIMAC,ABANCAY,ABANCAY,I-3,-72.869839,-13.632941,07:00 AM – 07:00 PM,Dirección del EESS,935398539,688,688,688
GOBIERNO REGIONAL,2666,CHACOCHE,APURIMAC,ABANCAY,CHACOCHE,I-1,-72.99025474,-13.94178231,07:00 AM – 07:00 PM,Dirección del EESS,935398540,689,689,689
GOBIERNO REGIONAL,2667,CIRCA,APURIMAC,ABANCAY,CIRCA,I-2,-72.87547167,-13.87878667,07:00 AM – 07:00 PM,Dirección del EESS,935398541,690,690,690
GOBIERNO REGIONAL,2670,HUANIPACA,APURIMAC,ABANCAY,HUANIPACA,I-3,-72.93452667,-13.49116167,07:00 AM – 07:00 PM,Dirección del EESS,935398542,691,691,691
GOBIERNO REGIONAL,2672,TACMARA,APURIMAC,ABANCAY,HUANIPACA,I-2,-73.05578167,-13.47818833,07:00 AM – 07:00 PM,Dirección del EESS,935398543,692,692,692
GOBIERNO REGIONAL,2673,COTARMA,APURIMAC,ABANCAY,PICHIRHUA,I-1,-72.98191167,-13.78415833,07:00 AM – 07:00 PM,Dirección del EESS,935398544,693,693,693
